buurtcode,klasse_apotheek,klasse_basisschool,klasse_bushalte,klasse_fastfood,klasse_horeca,klasse_huisarts,klasse_kinderopvang,klasse_kledingwinkel,klasse_restaurant,klasse_sportterrein,klasse_supermarkt,klasse_treinstation,klasse_voortgezet_onderwijs,klasse_ziekenhuis,aantal_drinkwaterpunt,utilitarian_amenities,leisure_social_amenities,total_amenities
BU19480110,0.0,0.0,2,1.0,2.0,0.0,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,5.0,6.0,11.0
BU19480111,0.0,0.0,2,0.0,2.0,0.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,3.0,4.0,7.0
BU19480112,0.0,1.0,2,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5.0,1.0,6.0
BU19480113,0.0,1.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,4.0
BU19480201,0.0,0.0,1,2.0,2.0,0.0,1,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0,4.0,5.0,9.0
BU19480202,0.0,2.0,1,0.0,1.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,2.0,7.0
BU19480203,0.0,0.0,1,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,5.0
BU19480204,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,4.0,4.0,8.0
BU19480205,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,3.0,2.0,5.0
BU19480206,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19480207,0.0,0.0,2,0.0,1.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,4.0,2.0,6.0
BU19480208,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19480209,0.0,0.0,2,1.0,2.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,3.0,5.0,8.0
BU19480210,0.0,2.0,2,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0,0.0,7.0
BU19480211,0.0,0.0,2,2.0,2.0,0.0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5.0,5.0,10.0
BU19480212,0.0,2.0,2,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,7.0,1.0,8.0
BU19480213,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19480214,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19480215,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19480216,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19480217,0.0,1.0,2,1.0,2.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5.0,4.0,9.0
BU19480218,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19480219,2.0,0.0,1,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,0.0,6.0
BU19480220,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19480221,0.0,0.0,2,1.0,2.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.0,4.0,7.0
BU19480222,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19480223,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19480224,0.0,0.0,1,0.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3.0,1.0,4.0
BU19480225,0.0,0.0,2,2.0,2.0,1.0,1,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0,6.0,8.0,14.0
BU19480226,0.0,0.0,1,2.0,2.0,0.0,1,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1,4.0,9.0,13.0
BU19480227,2.0,0.0,1,0.0,1.0,2.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,6.0,3.0,9.0
BU19480228,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19480229,0.0,1.0,1,1.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,2.0,6.0
BU19480301,0.0,1.0,1,1.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,2.0,7.0
BU19480302,0.0,1.0,2,1.0,2.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,5.0,5.0,10.0
BU19480303,0.0,0.0,1,0.0,1.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.0,2.0,5.0
BU19480304,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19480305,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19480306,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,3.0
BU19480307,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,4.0,1.0,5.0
BU19480308,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,4.0
BU19480309,0.0,0.0,1,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,3.0
BU19480310,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19480311,0.0,1.0,2,2.0,2.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5.0,5.0,10.0
BU19480312,0.0,0.0,2,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.0,2.0,5.0
BU19480313,0.0,0.0,1,0.0,2.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2.0,4.0,6.0
BU19480314,0.0,2.0,2,1.0,1.0,0.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,7.0,2.0,9.0
BU19480315,0.0,1.0,2,1.0,1.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,5.0,4.0,9.0
BU19480316,0.0,1.0,2,0.0,1.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5.0,2.0,7.0
BU19480317,2.0,0.0,2,2.0,2.0,2.0,2,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0,10.0,9.0,19.0
BU19480318,0.0,1.0,2,2.0,2.0,0.0,2,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0,6.0,8.0,14.0
BU19480401,2.0,2.0,1,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,0.0,9.0
BU19480402,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19480403,0.0,0.0,1,2.0,2.0,0.0,1,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,4.0,6.0,10.0
BU19480404,0.0,0.0,1,0.0,2.0,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,3.0,4.0,7.0
BU19480405,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19480406,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,2.0,5.0
BU19480407,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19480408,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19480409,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,1.0,4.0
BU19480410,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,5.0,2.0,7.0
BU19480411,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,4.0
BU19480412,0.0,2.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,5.0
BU19480413,1.0,0.0,2,2.0,2.0,2.0,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1,8.0,6.0,14.0
BU19480414,0.0,1.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,4.0
BU19480415,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,4.0
BU19480416,0.0,0.0,2,2.0,2.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.0,5.0,8.0
BU19480417,0.0,0.0,2,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,2.0,5.0
BU19480418,0.0,1.0,2,2.0,2.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,4.0,9.0
BU19480419,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19480420,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19480421,1.0,1.0,1,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,1.0,8.0
BU19480422,0.0,0.0,2,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,5.0
BU19480423,0.0,1.0,2,0.0,1.0,0.0,2,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0,7.0,2.0,9.0
BU19480424,0.0,2.0,1,0.0,1.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5.0,2.0,7.0
BU19480425,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19480426,0.0,1.0,2,0.0,1.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5.0,2.0,7.0
BU19480427,0.0,0.0,1,2.0,2.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,5.0,7.0
BU19480428,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19480429,2.0,2.0,2,2.0,2.0,2.0,2,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1,12.0,9.0,21.0
BU19480430,2.0,0.0,2,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0,0.0,7.0
BU19480431,0.0,2.0,1,1.0,1.0,0.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,6.0,3.0,9.0
BU19480432,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19480433,0.0,1.0,1,0.0,2.0,0.0,2,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0,4.0,5.0,9.0
BU19491500,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2.0,1.0,3.0
BU19491501,0.0,1.0,2,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5.0,1.0,6.0
BU19491600,0.0,1.0,2,1.0,1.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,3.0,8.0
BU19491601,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19491602,0.0,1.0,2,0.0,2.0,0.0,2,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0,7.0,6.0,13.0
BU19491603,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.0,1.0,4.0
BU19491604,1.0,0.0,2,1.0,1.0,2.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,7.0,3.0,10.0
BU19491605,0.0,1.0,2,0.0,2.0,0.0,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,6.0,4.0,10.0
BU19491606,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19491700,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19491800,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,3.0
BU19491801,1.0,0.0,2,0.0,1.0,2.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,7.0,3.0,10.0
BU19491802,0.0,2.0,2,0.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,8.0,1.0,9.0
BU19491803,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19491804,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.0,1.0,4.0
BU19491900,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,4.0
BU19491901,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,4.0
BU19492000,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2.0,1.0,3.0
BU19492001,1.0,1.0,2,0.0,0.0,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,1.0,9.0
BU19492100,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19492200,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19492300,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19492301,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19492400,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3.0,2.0,5.0
BU19492401,0.0,1.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,4.0
BU19492500,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19492501,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19492600,0.0,0.0,2,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4.0,1.0,5.0
BU19492601,0.0,0.0,1,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,3.0
BU19492602,1.0,2.0,1,0.0,1.0,2.0,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,9.0,3.0,12.0
BU19492603,0.0,1.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,4.0
BU19492604,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19492700,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19492800,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19492801,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19492802,0.0,2.0,2,2.0,2.0,0.0,2,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1,8.0,9.0,17.0
BU19492803,0.0,0.0,1,0.0,2.0,0.0,2,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0,5.0,4.0,9.0
BU19492804,0.0,0.0,1,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,3.0
BU19492805,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19492806,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19492807,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19492808,0.0,1.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19492809,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19492810,1.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,5.0,0.0,5.0
BU19492811,2.0,2.0,2,0.0,0.0,2.0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,11.0,1.0,12.0
BU19492812,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19492813,0.0,1.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,7.0,0.0,7.0
BU19492814,0.0,0.0,1,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,3.0,2.0,5.0
BU19492815,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19492816,0.0,1.0,1,1.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,2.0,6.0
BU19492817,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19492900,0.0,0.0,2,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,1.0,4.0
BU19493000,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19493100,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19493101,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.0,1.0,4.0
BU19493200,0.0,0.0,2,0.0,1.0,0.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,3.0,4.0,7.0
BU19493201,2.0,2.0,2,2.0,2.0,2.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,10.0,5.0,15.0
BU19493202,0.0,0.0,2,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,1.0,5.0
BU19493300,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19493400,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.0,1.0,4.0
BU19493401,2.0,1.0,2,0.0,1.0,2.0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,10.0,2.0,12.0
BU19493500,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.0,1.0,4.0
BU19493501,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19493502,2.0,2.0,2,1.0,2.0,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,10.0,5.0,15.0
BU19493503,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,3.0,1.0,4.0
BU19493600,1.0,0.0,2,0.0,0.0,2.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,6.0,1.0,7.0
BU19493601,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19493602,0.0,0.0,2,1.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,4.0,2.0,6.0
BU19493603,0.0,1.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,5.0
BU19493700,0.0,1.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,4.0
BU19493800,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19493801,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3.0,2.0,5.0
BU19493900,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.0,1.0,4.0
BU19493901,1.0,1.0,2,0.0,2.0,2.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,8.0,3.0,11.0
BU19494000,0.0,0.0,1,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,3.0
BU19494100,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19494200,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,3.0
BU19494201,0.0,1.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,4.0
BU19494300,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19494400,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19494401,1.0,1.0,2,0.0,0.0,2.0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,9.0,1.0,10.0
BU19494402,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19494403,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19494500,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19494600,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19494700,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19494701,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19494800,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2.0,2.0,4.0
BU19494801,0.0,1.0,2,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5.0,1.0,6.0
BU19494900,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19494901,0.0,0.0,2,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,1.0,4.0
BU19494902,0.0,1.0,2,1.0,1.0,1.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,6.0,3.0,9.0
BU19495000,0.0,0.0,2,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.0,2.0,5.0
BU19495001,0.0,1.0,2,0.0,1.0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5.0,3.0,8.0
BU19495100,0.0,0.0,2,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.0,2.0,5.0
BU19495200,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19495300,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19495301,0.0,1.0,2,0.0,2.0,0.0,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,6.0,4.0,10.0
BU19495302,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0
BU19495400,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19495401,0.0,1.0,1,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,1.0,5.0
BU19495500,0.0,0.0,2,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,1.0,4.0
BU19499998,,,1,,,,1,,,,,,,,0,2.0,0.0,2.0
BU19500000,2.0,2.0,2,0.0,2.0,2.0,2,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0,12.0,5.0,17.0
BU19500001,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19500002,0.0,0.0,1,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,4.0
BU19500004,0.0,1.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0
BU19500005,0.0,0.0,1,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,4.0
